property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,emaar mgf marbella,sector 66,12.0,37037.0,4,4,3+,3.0,Relatively New,3580.0,3240.04,2916.0,1,1,1,1,0,1,160,"28.3925° N, 77.0541° E",28.3925,77.0541
house,international city by sobha phase 1,sector 109,6.3,9000.0,4,5,3+,2.0,Relatively New,6716.19,6999.98,4499.96,0,0,0,0,0,1,122,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,tulip violet,sector 69,1.7,10773.0,3,3,2,0.0,Relatively New,1577.99,1428.0,1285.0,0,0,0,1,0,0,49,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,dlf regal gardens,sector 90,2.05,9000.0,4,4,3+,5.0,Relatively New,2215.0,2005.0,1804.0,0,0,0,0,0,1,49,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ansal housing highland park,sector 103,1.1,6242.0,3,3,3+,7.0,New Property,1762.05,1499.95,1299.96,0,0,0,0,0,0,87,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,signature global city 92,sector 92,0.78,11142.0,2,2,3,2.0,Under Construction,1009.98,846.0,699.98,0,0,0,0,1,0,24,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,conscient heritage max,sector 102,1.82,9371.0,3,4,3+,15.0,Moderately Old,1942.02,1757.0,1581.0,0,1,0,0,0,0,125,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global park 4,sector 36,0.82,7585.0,3,2,3,2.0,New Property,1347.89,1201.0,1081.02,0,0,0,0,0,0,24,"28.4160° N, 76.9914° E",28.416,76.9914
flat,ss the leaf,sector 85,2.2,11178.0,4,5,3+,4.0,Relatively New,2811.96,2390.02,1967.96,0,1,0,1,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ats triumph,sector 104,2.55,13076.0,4,4,3+,21.0,Relatively New,3149.95,2509.0,1949.99,0,1,0,0,0,0,150,"28.4788° N, 76.9960° E",28.4788,76.996
house,independent,sector 7,1.16,11717.0,5,4,2,1.0,Old Property,1234.44,1100.0,989.96,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
house,independent,sector 2,3.0,19268.0,6,4,3+,3.0,Old Property,1720.0,1557.0,1401.0,0,0,0,0,0,1,28,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sare homes,sector 92,0.8,4694.0,4,4,3,1.0,Moderately Old,2124.62,1893.0,1704.03,0,0,0,0,0,0,77,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,pareena coban residences,sector 99a,1.1,7096.0,2,2,3,9.0,New Property,1550.0,1368.0,1199.96,1,0,0,0,0,0,88,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3.0,Relatively New,1974.96,1749.99,1650.0,1,1,0,0,0,1,113,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf the ultima,sector 81,2.3,10994.0,3,4,3+,6.0,New Property,2091.96,1893.0,1704.0,0,1,0,0,0,2,167,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tulip violet,sector 69,1.78,8855.0,4,4,2,10.0,Relatively New,2010.05,1819.0,1637.0,0,0,0,1,0,1,156,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 2,4.95,20370.0,6,5,3+,3.0,Relatively New,2685.0,2429.95,2187.0,0,1,0,0,0,0,91,"28.5095° N, 77.0320° E",28.5095,77.032
flat,the lions cghs,sector 56,1.99,11055.0,4,4,3+,4.0,Old Property,2400.03,2000.04,1800.05,0,0,0,1,1,1,105,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,pioneer park,sector 61,2.0,11764.0,3,3,3,24.0,Moderately Old,1700.05,1539.0,1385.0,0,0,0,0,0,1,75,"28.4050° N, 77.0963° E",28.405,77.0963
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,4,4,3,2.0,Relatively New,1974.96,1800.05,1650.0,1,0,0,0,0,1,89,"28.4030° N, 77.0690° E",28.403,77.069
flat,mapsko royale ville,sector 82,1.22,7176.0,3,5,3+,10.0,Relatively New,2300.03,2000.04,1700.05,0,1,0,1,0,1,76,"28.3935° N, 76.9600° E",28.3935,76.96
flat,the close south,sector 50,3.25,12810.0,3,4,3+,4.0,Old Property,3163.58,2819.0,2537.05,0,1,0,0,0,1,135,"28.4178° N, 77.0628° E",28.4178,77.0628
house,iffco nagar and 17b rwa,sector 17,3.5,24305.0,6,5,3,3.0,Old Property,1591.0,1439.99,1296.0,0,0,0,0,0,0,44,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,smart world orchard,sector 61,1.47,12782.0,2,2,2,4.0,Under Construction,1434.12,1278.0,1150.02,1,0,0,0,0,0,31,"28.4050° N, 77.0963° E",28.405,77.0963
flat,vatika city homes,sector 83,1.05,8571.0,3,3,3,8.0,Moderately Old,1739.98,1468.0,1225.04,0,0,0,1,0,1,103,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 105,1.2,13333.0,7,4,1,2.0,Moderately Old,994.0,899.97,810.0,0,0,0,0,1,0,14,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,smart world gems,sector 89,0.85,7706.0,2,2,2,2.0,Under Construction,1375.61,1226.0,1102.98,1,0,0,0,0,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,emaar palm gardens,sector 83,1.3,11868.0,3,3,3,16.0,Relatively New,1719.96,1387.0,1095.33,0,1,0,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,mapsko casa bella,sector 82,3.0,6134.0,4,6,3+,25.0,Relatively New,4890.04,4425.0,3982.0,0,1,0,1,0,1,119,"28.3935° N, 76.9600° E",28.3935,76.96
flat,tulip violet,sector 69,2.0,9950.0,4,4,2,0.0,Relatively New,2010.05,1819.0,1637.0,0,0,0,0,0,0,95,"28.3966° N, 77.0341° E",28.3966,77.0341
house,shree krishna homes,sector 104,0.48,50000.0,2,2,1,1.0,New Property,895.04,795.02,720.0,1,0,0,1,1,0,44,"28.4788° N, 76.9960° E",28.4788,76.996
flat,indiabulls enigma,sector 110,3.79,9895.0,5,5,3,4.0,Relatively New,3830.01,3466.0,3119.0,0,1,0,0,1,0,125,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,godrej nature plus,sector 33,1.65,8266.0,3,3,3,2.0,Under Construction,2488.98,2218.0,1995.95,0,1,0,0,0,0,37,"28.4420° N, 77.0207° E",28.442,77.0207
flat,dlf new town heights,sector 90,1.9,5683.0,4,4,3+,7.0,Relatively New,2727.03,2468.0,2221.0,0,1,0,1,0,0,88,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,mapsko mount ville,sector 79,1.2,8052.0,3,3,3,9.0,Relatively New,1490.05,1321.0,1163.9,1,0,0,0,0,1,104,"28.3624° N, 76.9787° E",28.3624,76.9787
house,rajendra park gurgaon,sector 105,0.37,10277.0,4,3,2,3.0,Relatively New,398.0,360.05,324.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
house,experion windchants,sector 112,7.46,10260.0,4,4,3+,2.0,Relatively New,7017.0,6349.95,5715.0,0,1,0,1,0,1,62,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,central park resorts,sector 48,3.65,15240.0,3,3,3+,9.0,Relatively New,1870.01,1869.04,1682.0,0,0,0,0,1,1,157,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ss the leaf,sector 85,2.15,8928.0,3,5,3,2.0,New Property,2407.99,2179.0,1961.0,0,0,0,0,0,0,53,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,shree vardhman flora,sector 90,0.65,4814.0,2,2,3,6.0,Relatively New,1350.01,1222.0,1100.0,1,0,0,0,0,0,165,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,orchid petals,sector 49,2.09,11578.0,3,3,3,0.0,Relatively New,1805.0,1633.0,1470.0,0,0,0,0,0,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,bestech altura,sector 79,1.9,9000.0,3,4,2,11.0,New Property,2680.97,2389.0,2149.98,0,1,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,shree vardhman flora,sector 90,0.9,4615.0,3,4,3,4.0,Relatively New,1949.99,1765.0,1588.0,0,1,0,0,0,0,165,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf new town heights,sector 90,1.95,7150.0,4,4,3+,24.0,Relatively New,2727.03,2456.0,2200.03,0,1,1,0,0,0,174,"28.4085° N, 76.9369° E",28.4085,76.9369
house,international city by sobha phase 1,sector 109,6.1,25103.0,5,6,3+,2.0,Moderately Old,2685.0,2429.95,2187.0,0,1,0,0,0,0,30,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,orchid petals,sector 49,4.16,11700.0,5,4,3+,14.0,Relatively New,3557.04,3219.0,2897.0,1,1,0,0,0,0,40,"28.4121° N, 77.0480° E",28.4121,77.048
flat,godrej nature plus,sector 33,1.4,15124.0,3,2,3+,20.0,New Property,1560.0,1220.0,925.0,0,0,0,0,0,0,70,"28.4420° N, 77.0207° E",28.442,77.0207
flat,mapsko mount ville,sector 79,1.65,9091.0,3,3,0,12.0,Relatively New,2006.0,1815.01,1634.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,signature global superbia,sector 95,0.4,6728.0,2,2,3,2.0,Under Construction,741.54,661.0,594.49,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,bestech park view city,sector 49,2.7,12505.0,3,4,3+,6.0,Moderately Old,2159.02,1954.0,1759.0,0,0,0,0,0,0,0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sare petioles,sector 92,1.22,5250.0,4,3,3,9.0,Under Construction,2313.0,2093.04,1884.0,0,1,0,0,0,0,99,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,rose apartment,sector 28,3.0,10482.0,3,5,3+,8.0,Old Property,2862.01,2590.0,2331.0,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,dlf the ultima,sector 81,2.35,11174.0,3,3,3+,14.0,Relatively New,2103.05,1550.0,1257.01,1,1,0,1,1,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ss the leaf,sector 85,1.77,7350.0,3,4,3,6.0,Moderately Old,2407.99,1450.0,1299.96,0,1,0,0,0,1,135,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar gurgaon greens,sector 102,1.5,9090.0,3,3,3,7.0,Relatively New,1650.0,1315.0,1022.57,0,0,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ramsons kshitij,sector 95,0.22,6470.0,1,1,1,2.0,New Property,340.03,308.0,277.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,emaar emerald hills,sector 65,12.5,34722.0,4,4,3+,2.0,Relatively New,3978.0,3599.99,3240.0,1,1,0,0,0,0,56,"28.4030° N, 77.0690° E",28.403,77.069
house,aindependentt raj estates,sector 63a,8.5,27139.0,6,6,3+,3.0,Under Construction,3461.0,3131.97,2819.0,0,0,1,1,0,0,29,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,m3m golfestate,sector 65,5.3,24211.0,3,3,3,38.0,Moderately Old,2849.96,2506.0,2188.95,0,1,0,0,0,2,49,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf the ultima,sector 81,2.5,11726.0,3,3,2,4.0,Relatively New,2132.01,2129.96,2128.99,0,1,0,0,0,2,82,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,m3m skywalk,sector 74,1.78,12500.0,2,2,3+,12.0,Relatively New,1775.49,1582.0,1423.96,0,0,0,0,0,0,63,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,ss the coralwood,sector 84,1.05,6774.0,3,3,3,6.0,Relatively New,1749.99,1609.96,1550.0,0,0,0,0,1,0,129,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,indiabulls enigma,sector 110,3.3,9850.0,4,5,3,7.0,Relatively New,3350.05,3032.0,2729.0,0,1,0,0,0,0,101,"28.5145° N, 77.0197° E",28.5145,77.0197
house,independent,sector 108,1.7,5666.0,4,4,3+,1.0,Relatively New,3303.45,3000.01,2600.02,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
house,iffco nagar and 17b rwa,sector 17,2.98,20566.0,6,6,3+,3.0,Relatively New,1601.0,1449.04,1304.0,1,0,0,1,0,0,78,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,tata gurgaon gateway,sector 113,1.75,10443.0,2,2,2,10.0,Relatively New,1580.03,1430.0,1287.0,1,0,0,0,0,0,104,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,godrej nature plus,sector 33,1.2,13369.0,2,2,0,11.0,Under Construction,1024.8,913.0,822.0,0,0,0,0,0,0,56,"28.4420° N, 77.0207° E",28.442,77.0207
flat,unitech vistas,sector 70,0.53,4800.0,2,2,2,9.0,Under Construction,1095.01,991.0,892.0,0,0,0,0,1,0,24,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,la vida by tata housing,sector 113,3.0,14285.0,3,3,3+,3.0,Relatively New,2690.97,2459.98,2100.04,0,1,0,0,0,0,167,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,bestech park view residency,sector 2,1.51,7869.0,3,4,3+,7.0,Moderately Old,1919.96,1738.0,1564.0,0,1,0,0,0,1,84,"28.5095° N, 77.0320° E",28.5095,77.032
flat,godrej aria,sector 79,1.1,7772.0,2,2,3+,4.0,New Property,1350.98,1223.0,1101.0,0,0,0,0,0,1,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,vatika gurgaon,sector 83,0.85,8947.0,2,2,2,18.0,Moderately Old,1244.95,1099.96,950.02,0,0,0,1,0,1,119,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,bptp amstoria,sector 102,1.9,8444.0,3,3,3+,1.0,Relatively New,2727.03,2500.02,2249.98,0,1,0,0,0,0,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf regal gardens,sector 90,1.26,7636.0,3,3,2,12.0,Relatively New,1743.97,1650.0,1485.0,0,0,0,0,1,0,8,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,godrej oasis,sector 88a,1.45,8367.0,2,2,3+,9.0,Relatively New,1732.0,1431.0,1166.0,1,0,0,0,0,2,85,"28.4347° N, 76.9557° E",28.4347,76.9557
house,landmark house,sector 43,2.75,25463.0,3,3,1,2.0,Moderately Old,1193.0,1080.05,972.0,0,0,0,1,0,0,21,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,signature global solera,sector 107,0.49,8222.0,2,2,1,8.0,Relatively New,602.02,598.04,538.0,0,0,0,0,1,2,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,unitech the palms,sector 41,2.75,16768.0,3,3,2,14.0,Old Property,1639.99,1484.0,1336.0,0,0,0,0,0,2,79,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,krrish florence estate,sector 70,1.25,6703.0,3,3,3,18.0,Under Construction,1864.95,1688.0,1519.0,0,0,0,0,0,0,51,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,tata primanti,sector 72,3.25,10545.0,3,3,3,2.0,Moderately Old,3300.0,2986.0,2687.0,0,1,0,0,0,0,94,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,parsvnath exotica,sector 53,5.0,17241.0,3,4,3,7.0,Old Property,3616.01,3222.0,2900.01,0,1,0,0,0,1,24,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,experion the heartsong,sector 108,1.6,7988.0,3,4,3+,3.0,Relatively New,2002.95,1500.27,1140.97,0,1,0,0,0,1,60,"28.5134° N, 76.9830° E",28.5134,76.983
flat,sbtl caladium,sector 109,1.68,6601.0,3,3,3+,7.0,Moderately Old,2545.02,2303.0,2073.0,0,1,0,0,0,0,134,"28.5073° N, 77.0089° E",28.5073,77.0089
house,international city by sobha phase 2,sector 109,6.25,10035.0,5,7,3+,3.0,Relatively New,6882.0,6227.99,5605.0,1,1,1,1,0,0,147,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,tulip violet,sector 69,1.7,8623.0,4,4,1,12.0,Relatively New,1970.01,1783.0,1605.0,0,0,0,0,0,0,88,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,indiabulls centrum park,sector 103,1.15,8679.0,2,2,3,10.0,Relatively New,1325.04,1080.0,864.99,1,0,0,0,0,1,174,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,rof ananda,sector 95,0.25,6578.0,1,1,1,4.0,New Property,379.97,344.0,310.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,godrej aria,sector 79,1.0,6653.0,2,2,2,4.0,Relatively New,1502.96,1299.96,1199.96,1,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,pareena mi casa,sector 68,1.1,9020.0,2,2,3,13.0,New Property,1244.95,1244.0,1225.04,0,0,0,0,0,0,106,"28.3853° N, 77.0484° E",28.3853,77.0484
house,independent,sector 12,1.7,8000.0,5,5,3,3.0,Moderately Old,2210.0,2000.04,1800.0,0,0,0,1,1,0,9,"28.4723° N, 77.0320° E",28.4723,77.032
flat,zara aavaas,sector 104,0.26,7807.0,1,1,2,0.0,Relatively New,333.0,300.96,271.0,0,0,0,0,0,0,91,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf regal gardens,sector 90,1.25,7339.0,3,3,3,28.0,Moderately Old,1702.96,1541.0,1387.0,0,1,0,0,0,0,38,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,m3m skywalk,sector 74,1.54,11000.0,2,2,3+,22.0,Relatively New,1399.95,1199.96,1099.96,0,0,0,0,1,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
house,shivaji nagar residential,sector 11,3.08,11407.0,6,4,2,1.0,Moderately Old,2984.0,2700.02,2430.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
house,independent,sector 45,4.49,24455.0,9,9,3+,3.0,Moderately Old,2029.0,1836.0,1652.0,0,0,0,0,1,1,90,"28.4466° N, 77.0660° E",28.4466,77.066
flat,dlf the ultima,sector 81,3.25,11805.0,4,4,3+,11.0,Moderately Old,2752.98,2491.0,2242.0,0,1,0,0,0,0,28,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tulip violet,sector 69,1.3,8445.0,3,3,1,12.0,Relatively New,1537.95,1392.0,1253.0,0,0,0,1,0,1,94,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,zara aavaas,sector 104,0.2,6645.0,1,1,1,3.0,Relatively New,333.0,300.96,271.0,0,0,0,0,0,0,67,"28.4788° N, 76.9960° E",28.4788,76.996
flat,umang monsoon breeze,sector 78,0.69,5390.0,2,2,2,11.0,Moderately Old,1595.98,1422.0,1280.04,0,0,0,0,0,0,60,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,zara aavaas,sector 104,0.22,7302.0,1,2,2,2.0,New Property,375.81,335.0,301.28,0,0,0,0,0,0,60,"28.4788° N, 76.9960° E",28.4788,76.996
flat,smart world orchard,sector 61,2.2,14202.0,3,3,2,4.0,New Property,1931.47,1721.0,1549.03,0,0,0,0,0,0,152,"28.4050° N, 77.0963° E",28.405,77.0963
house,spaze privy,sector 72,3.09,6981.0,5,5,3+,14.0,Relatively New,3868.0,3652.94,2921.97,0,1,0,0,0,1,33,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,the pearl apartmen,sector 15,0.43,5584.0,2,2,1,2.0,Relatively New,960.42,856.0,770.05,0,0,0,0,0,1,28,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,pioneer araya,sector 62,8.35,19513.0,4,6,3,16.0,Relatively New,4278.97,3872.0,3485.0,0,1,0,1,0,0,153,"28.4139° N, 77.0886° E",28.4139,77.0886
house,independent,sector 4,0.55,6813.0,2,1,1,1.0,Moderately Old,892.0,807.0,726.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,vatika gurgaon,sector 83,0.87,6987.0,2,2,2,3.0,Moderately Old,1244.95,1127.0,1014.0,0,0,0,0,0,0,35,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ats triumph,sector 104,2.6,8813.0,4,4,3+,16.0,Relatively New,3149.95,3064.0,2949.95,0,1,0,0,0,1,150,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sare green parc,sector 92,0.85,6741.0,3,2,2,14.0,Relatively New,1393.0,1260.99,1135.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,supertech araville,sector 79,1.35,9000.0,2,2,3,6.0,New Property,1529.98,1350.01,1199.96,1,0,0,0,1,1,88,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,experion the heartsong,sector 108,0.87,11845.0,2,3,3,2.0,Relatively New,1282.95,978.22,734.42,0,1,0,0,0,1,123,"28.5134° N, 76.9830° E",28.5134,76.983
flat,vatika emilia floors,sector 83,0.6,5714.0,2,2,2,1.0,Relatively New,1050.02,989.96,950.02,0,0,0,0,0,1,167,"28.3986° N, 76.9647° E",28.3986,76.9647
house,international city by sobha phase 2,sector 109,12.5,26667.0,5,6,3,3.0,Relatively New,4972.0,4499.96,4050.0,1,1,1,1,0,0,63,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,tata primanti,sector 72,5.0,11363.0,4,4,3+,2.0,New Property,4399.96,3999.97,3499.99,1,1,1,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,ss the leaf,sector 85,1.04,5973.0,2,3,3+,4.0,Relatively New,1740.95,1576.0,1418.0,0,0,1,0,0,0,113,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ireo skyon,sector 60,3.75,13392.0,4,4,3,12.0,Relatively New,2800.01,2649.96,2349.97,0,1,0,0,0,1,49,"28.4003° N, 77.0975° E",28.4003,77.0975
house,vipul tatvam villa,sector 48,8.5,21250.0,4,5,3+,2.0,Moderately Old,4420.0,3999.97,3600.0,1,1,0,1,1,1,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,4,4,3+,3.0,Relatively New,2462.43,2194.0,1974.96,1,1,0,0,0,2,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,sare green parc phase 3,sector 92,0.79,6086.0,3,2,2,15.0,New Property,1298.02,1175.0,1058.0,0,0,0,0,0,0,29,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,signature global city 37d ph 2,sector 37d,1.35,9375.0,3,3,3+,3.0,Under Construction,1795.59,1600.0,1439.99,0,0,0,1,0,0,51,"28.4478° N, 76.9703° E",28.4478,76.9703
house,vipul tatvam villa,sector 48,7.35,22812.0,4,5,2,2.0,Moderately Old,3560.0,3221.96,2900.0,1,1,1,1,0,1,144,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,godrej,sector 79,1.35,8970.0,3,3,2,7.0,Relatively New,1505.01,1362.0,1226.0,0,0,0,0,0,0,118,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,vatika sovereign park,sector 99,3.2,9922.0,4,4,0,5.0,Under Construction,3564.0,3224.97,2902.0,0,0,0,0,0,0,23,"28.4640° N, 76.9614° E",28.464,76.9614
flat,bestech park view sanskruti,sector 92,1.83,7870.0,4,3,3,8.0,New Property,2325.0,2104.0,1894.0,0,1,0,0,0,0,128,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dnha cghs,sector 1,0.85,3864.0,3,3,0,5.0,Moderately Old,2431.0,2200.03,1980.0,0,0,0,0,0,0,0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,ss residency,sector 12,0.53,4818.0,3,3,2,2.0,Relatively New,1099.96,995.0,896.0,0,0,0,0,0,1,14,"28.4723° N, 77.0320° E",28.4723,77.032
flat,m3m merlin,sector 67,3.0,14655.0,3,3,3+,4.0,Relatively New,2046.97,1900.04,1800.05,0,0,1,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,vipul lavanya,sector 81,1.0,8000.0,2,2,2,7.0,Relatively New,1250.01,1131.0,1018.0,0,0,0,0,0,0,31,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tata gurgaon gateway,sector 113,6.0,9139.0,5,6,3+,24.0,Moderately Old,8185.91,7294.0,6565.01,0,0,0,0,0,0,117,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,emaar digihomes,sector 62,2.45,16000.0,2,2,2,7.0,New Property,1296.01,1199.96,999.97,1,0,0,0,0,2,174,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,pareena coban residences,sector 99a,1.08,6625.0,3,5,3,2.0,Relatively New,1997.03,1749.99,1629.98,0,1,0,0,1,0,49,"28.4561° N, 76.9542° E",28.4561,76.9542
house,unitech aspen greens,sector 50,12.0,37037.0,3,4,2,1.0,Moderately Old,3580.0,3240.04,2916.0,1,1,0,0,0,1,101,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 28,1.39,11583.0,2,2,1,3.0,Old Property,1560.76,1450.0,1199.96,0,0,1,0,0,0,37,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,Relatively New,829.0,750.03,675.0,0,0,0,0,0,0,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,m3m golfestate,sector 65,6.1,18138.0,3,3,3,19.0,Moderately Old,3362.97,3027.0,2710.03,1,1,0,0,0,1,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,parsvnath green ville,sector 48,1.75,7201.0,3,3,3,7.0,Old Property,2429.95,2200.03,1800.05,0,1,0,0,0,2,109,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shri ram apartments,sector 4,0.36,3789.0,2,2,1,4.0,Relatively New,1184.85,1056.0,950.02,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,independent,sector 31,3.5,24155.0,4,4,3,2.0,Old Property,1601.0,1449.04,1304.0,0,0,1,0,0,1,70,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,sagar apartment,sector 56,1.45,7250.0,3,3,3+,7.0,Old Property,2000.04,1900.04,1800.05,1,1,0,1,1,0,166,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4,5,3+,10.0,Relatively New,3197.95,2600.02,2349.97,0,1,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
house,vatika india next,sector 82,6.5,20062.0,4,3,0,2.0,Relatively New,3499.37,3240.04,2700.02,0,0,0,0,0,0,0,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 41,4.25,26235.0,10,9,3+,4.0,Moderately Old,1790.0,1619.97,1458.0,1,1,0,0,0,1,36,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,ss hibiscus,sector 50,6.0,12272.0,4,3,3,5.0,Moderately Old,4399.96,3982.0,3584.0,0,1,0,0,0,0,31,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,1,5.0,Relatively New,1714.65,1528.0,1374.98,0,0,0,1,0,1,49,"28.4200° N, 77.1105° E",28.42,77.1105
flat,emaar gurgaon greens,sector 102,1.45,8787.0,3,3,3,7.0,Relatively New,1650.0,1493.0,1344.0,0,1,0,0,0,0,159,"28.4750° N, 76.9715° E",28.475,76.9715
flat,godrej frontier,sector 80,1.4,6189.0,3,4,2,10.0,Moderately Old,2262.03,1853.97,1576.05,0,0,1,1,0,0,111,"28.3659° N, 76.9557° E",28.3659,76.9557
